age,years_with_company,vehicle_value,coverage_amount,credit_score,income,driving_distance,region,vehicle_type,claim_type,claim_amount
71.0,15.0,44.153241086349766,44.023700681032686,668.0,44.01620104268419,15.93256091117835,West,SUV,Total Loss,14532.196240214538
51.0,14.0,32.039217130746,62.06673457980687,720.0,66.21993445951574,15.134965920655116,Northeast,Luxury,Total Loss,13049.595484012827
43.0,7.0,18.69272366274876,22.37130438748917,663.0,26.311724362776616,11.442846551081992,South,Truck,Moderate Damage,7598.684064188497
61.0,7.0,39.33057808302177,43.03460337524914,634.0,71.98847922357028,9.233613168384412,Northeast,SUV,Total Loss,13250.195311682806
30.0,7.0,37.080724034241136,34.37723046097893,625.0,64.99411287713042,10.391638962330028,South,SUV,Moderate Damage,10717.078016072735
36.0,5.0,37.9233527313136,44.63711669858928,803.0,66.96159733621036,11.232694182453013,South,Sedan,Minor Damage,11659.289600145508
51.0,15.0,28.450636919926755,31.243880096479888,666.0,79.19054937789711,19.105144277311666,Northeast,Sedan,Major Damage,10237.734552640195
38.0,5.0,37.90497517387702,39.73245212485237,792.0,67.9489325800822,6.654574275881881,West,SUV,Major Damage,11271.70680296679
66.0,14.0,21.302400884110593,15.716516094333343,579.0,68.33556586273224,9.785354205524822,South,Sedan,Minor Damage,8629.315275301378
51.0,9.0,5.896971052821485,10.997160698567608,743.0,81.12007047991275,8.34814653477847,South,SUV,Minor Damage,4902.022177178093
47.0,7.0,28.07858389365447,44.62437848661813,768.0,52.80554921228645,16.22649279008192,South,Truck,Total Loss,10896.400182729669
49.0,16.0,21.73653321428924,35.592451418032844,728.0,63.86098108561474,19.415153037356387,Northeast,Sedan,Minor Damage,9347.254921519923
27.0,0.0,34.03055495745018,44.438572704428616,744.0,89.01403383708072,13.235145439305583,South,Compact,Major Damage,10852.547695954456
57.0,13.0,35.91819534525478,34.94377199297222,772.0,89.85420115753298,13.564063339374338,South,Luxury,Moderate Damage,11633.332644710352
36.0,1.0,35.51118515167483,41.685637102030505,716.0,73.77925356904328,12.365283692167743,South,Sedan,Major Damage,11323.660833217858
25.0,3.0,46.90864540448518,51.84620599010958,726.0,57.04950234985961,13.7499159571245,West,Sedan,Total Loss,13280.741188809654
22.0,3.0,25.089003564522475,21.129321793982427,672.0,67.81698365622674,15.092620649430508,Northeast,SUV,Minor Damage,7542.011794432728
41.0,7.0,42.04230800884674,41.96731408365851,748.0,60.254121798413436,13.702562051547286,Midwest,Luxury,Minor Damage,12455.295379308373
56.0,2.0,10.65378222705612,16.205003642474093,617.0,20.0,13.995337313113179,Northeast,Luxury,Total Loss,6780.351058284175
41.0,4.0,36.550053305105926,32.29846097972963,604.0,35.85824785920293,15.1016574539755,South,Sedan,Moderate Damage,11225.926310493647
63.0,14.0,25.512206847901066,31.05726400759441,665.0,52.95222584047595,4.886887594979731,South,Truck,Major Damage,10043.584337667206
53.0,15.0,28.21398705435709,24.97776212724896,608.0,20.0,12.008035720582901,Northeast,Sedan,Total Loss,9739.519921348054
57.0,11.0,30.786334055707933,45.66161037762791,707.0,68.7192587312354,13.22083616833807,South,Luxury,Minor Damage,11872.399842774874
60.0,11.0,24.362887363699286,19.87277859070526,745.0,89.61212506086642,13.664592722077165,South,Truck,Total Loss,8930.870209863242
64.0,4.0,28.439243878756947,43.15709980832177,728.0,71.8917019009047,11.316454952864184,West,Sedan,Major Damage,11685.365940300886
19.0,1.0,39.0311331001755,45.96556288078303,764.0,107.10094068578323,12.643005999188608,Midwest,Sedan,Total Loss,11254.990145468684
52.0,9.0,45.806681845213134,53.60575151908132,646.0,70.82106126841597,9.12037438127693,Northeast,Compact,Total Loss,14560.471757840398
52.0,7.0,19.49466156734202,30.272119101148334,650.0,60.854999547424754,4.90062105720908,Northeast,SUV,Moderate Damage,8663.484289623397
46.0,4.0,43.26979997018511,64.9007525087362,780.0,73.31061777551137,15.932548405222626,Northeast,Truck,Major Damage,14760.84390635723
56.0,6.0,5.0,10.0,626.0,41.58078498317764,7.462513586721987,Northeast,SUV,Moderate Damage,5194.5628396680495
47.0,5.0,18.430174031874536,10.0,626.0,30.276487023423634,11.358184547544953,Midwest,Compact,Moderate Damage,6871.480718469804
58.0,9.0,46.51056653648941,62.2769656757239,790.0,92.07191986379988,9.003481468391978,West,Compact,Minor Damage,15368.82927124112
43.0,6.0,22.35693140480371,11.5384735478108,644.0,34.48499731932924,18.34803711950432,Northeast,SUV,Moderate Damage,7507.318522533028
43.0,4.0,41.826563956824025,42.51743105102678,629.0,37.00136823556968,11.68142114196514,South,Luxury,Minor Damage,12799.414606154874
33.0,1.0,23.55973040995307,44.3539929057802,786.0,78.30309978374895,10.758174148471735,South,Sedan,Moderate Damage,9414.23334766717
64.0,8.0,22.851553022888012,45.429012503783554,850.0,92.82388345526675,14.991463474903929,Midwest,Truck,Total Loss,10816.840540608484
41.0,4.0,29.217075570875895,23.660370630274823,656.0,76.4624619060733,20.625896670432745,Northeast,Compact,Major Damage,9469.038402814189
36.0,7.0,30.687939626812586,50.02805620311632,576.0,45.0232235791528,13.622758108232354,West,Sedan,Moderate Damage,11489.004392977004
33.0,6.0,17.81946635341434,18.450608857630606,607.0,20.0,10.490322153472658,Midwest,Sedan,Moderate Damage,6757.2267154594165
57.0,11.0,50.44166431385567,64.52981150576876,690.0,80.5012966909771,14.78637592541876,West,Truck,Minor Damage,16403.293965675322
43.0,8.0,48.126406119593156,70.10450323785469,713.0,69.20253653153989,5.709283725673738,Northeast,Sedan,Minor Damage,15574.053270109192
46.0,13.0,33.956579758346145,48.65738197915544,504.0,27.520507052481236,12.185717040257588,South,Luxury,Major Damage,12387.720448090797
35.0,6.0,13.629612264818054,23.1393407076715,689.0,75.84930200865887,19.975830619825647,Midwest,Sedan,Minor Damage,6676.984861832069
55.0,6.0,41.07555427490993,40.47740948712754,618.0,67.19575326481846,12.630989586743087,Midwest,Compact,Minor Damage,13139.30063987527
40.0,8.0,35.53723563800446,30.43902112901363,660.0,51.514348463515496,12.431110624630593,Northeast,Compact,Total Loss,10636.484801637524
38.0,4.0,51.08216185124145,62.434621343815294,738.0,46.780711783093025,12.082546161430022,West,Sedan,Moderate Damage,15323.15763922719
41.0,4.0,26.554031033207686,40.07891649673794,760.0,47.419827996795036,10.418094878295202,West,SUV,Moderate Damage,9919.87034667757
56.0,17.0,32.03899654550842,54.494469279551595,748.0,68.434967668822,13.257962689459482,Northeast,Sedan,Moderate Damage,12545.856091426876
60.0,16.0,24.334006443356166,44.591420632888244,688.0,20.0,15.101092046641213,South,Sedan,Total Loss,10978.941918300514
50.0,8.0,17.88277234404557,19.626576509287,654.0,52.4717872425168,10.6727197900369,South,Truck,Moderate Damage,7591.359967100718
36.0,1.0,42.31890730169718,46.05606005926508,816.0,84.76050424407555,2.0369930467967166,West,Compact,Major Damage,12236.2457261657
28.0,1.0,25.432882403786017,35.32408321387527,648.0,72.8131203955815,13.862470021115016,Midwest,Sedan,Total Loss,9076.420768205799
32.0,7.0,26.433094512457945,23.318907269462706,661.0,79.37596016865386,20.532504306080416,Northeast,Compact,Moderate Damage,8516.789366077719
43.0,7.0,35.446010789189955,45.413165644178385,717.0,49.52729688446122,10.494954367775478,Northeast,Compact,Total Loss,11823.328729107152
43.0,6.0,43.09135735091981,39.652307391522605,769.0,89.38748898155768,6.115346468973586,South,Sedan,Minor Damage,12310.771855684121
41.0,4.0,27.439006553167573,50.47642856749437,766.0,72.87929259731227,14.709651938929916,Northeast,Sedan,Minor Damage,10979.706566847932
49.0,10.0,46.38856459105146,48.68903471044615,743.0,113.79966079221501,18.975329056736015,Northeast,Sedan,Minor Damage,14141.790691911812
50.0,6.0,28.15090923520377,22.853591876001012,711.0,59.03425712820443,14.117494278860942,Midwest,Truck,Major Damage,9391.86109233217
60.0,18.0,58.03806149086853,94.13496516210029,816.0,99.74884544202524,18.898800216666043,Midwest,Sedan,Total Loss,19806.97644201495
23.0,1.0,25.56816084613421,31.80055136551883,665.0,94.0963475585656,15.174674182502851,South,Luxury,Minor Damage,8563.63509072421
63.0,9.0,17.687209470193594,37.15446250982296,608.0,59.33344492509722,14.82740394271077,South,SUV,Total Loss,9795.123519882645
37.0,3.0,14.96036573337662,11.399795755913903,785.0,102.83612438472878,9.92799726903155,Northeast,Compact,Total Loss,5639.238452205394
38.0,6.0,32.859296245784115,34.58078343082561,630.0,27.8676204554473,13.141627563012868,South,Luxury,Total Loss,10573.897800408988
67.0,14.0,26.506520443426936,31.1489929477992,715.0,82.31249285761463,11.882116173128894,Midwest,SUV,Moderate Damage,10474.9504066662
44.0,8.0,20.117974375666833,49.49418108852008,617.0,56.55489702594364,11.745057117733394,South,Luxury,Total Loss,10116.857071374965
57.0,11.0,15.638967341146842,21.709409174211387,591.0,66.54454557983803,10.98453948819573,South,Sedan,Major Damage,7860.21132231383
50.0,5.0,16.014149567991407,32.848651753116066,656.0,54.09799457261951,12.902453869834215,Northeast,Sedan,Minor Damage,8465.575922193852
33.0,8.0,25.203073695390138,21.81295860338473,764.0,92.31252010639946,6.814620063453095,South,SUV,Major Damage,7697.863244165627
25.0,3.0,11.08941042370584,42.49121911908604,734.0,92.35986962365524,15.2468735971263,West,Sedan,Moderate Damage,7180.880933010917
47.0,11.0,25.30095722877374,31.950526331347923,730.0,100.50991077746309,8.489018828879214,South,Truck,Moderate Damage,9288.411161545875
69.0,9.0,18.695451643928724,21.74015151616998,574.0,39.823773809691446,10.998915099981168,Northeast,Luxury,Minor Damage,8985.502745382437
47.0,10.0,36.99926071533806,41.290128086924376,691.0,59.02469472032802,13.32223957214066,West,Compact,Minor Damage,12004.155343558175
36.0,4.0,33.895288248715396,36.675411951600125,736.0,76.21661762610039,8.290906326417952,Northeast,SUV,Moderate Damage,10493.598851595769
26.0,3.0,10.848082348311223,35.43761640152144,760.0,51.33623295363854,4.134147750778989,South,Compact,Major Damage,6300.575358137873
44.0,4.0,17.793215325958794,33.28744598359279,850.0,87.24875240190217,10.467813289209971,Northeast,Compact,Minor Damage,8033.673309811491
39.0,4.0,28.092078319858075,36.883377837103666,719.0,64.08751806384586,6.2756100296652,West,SUV,Major Damage,9773.372225688634
55.0,8.0,19.88734760141434,31.881315349008286,705.0,55.210037034693435,14.84924373068188,Midwest,SUV,Moderate Damage,9124.83846139986
18.0,1.0,27.104887875903085,29.551262266207544,713.0,79.68913988588326,7.3859857098314965,South,SUV,Major Damage,8073.483805427853
32.0,5.0,14.927888347454726,21.735859454593736,522.0,26.464750700074198,17.940622254836647,Midwest,SUV,Total Loss,6907.567564856623
47.0,10.0,13.998126765591204,10.0,672.0,108.40809522124724,11.9768284430591,South,SUV,Total Loss,6055.139725915158
54.0,15.0,16.326065289004514,16.361539958004418,763.0,108.20159496604575,12.236696778376917,Northeast,Sedan,Major Damage,7012.750409450453
41.0,8.0,44.014073600054054,46.1011754855793,741.0,73.82320858225324,4.077474685821344,Midwest,Sedan,Moderate Damage,12840.141945999987
53.0,8.0,30.26144315715139,30.493357867586727,726.0,92.75767939370307,12.579450515402094,South,SUV,Moderate Damage,10371.171365864699
50.0,10.0,14.209844773398638,35.21624843953323,830.0,94.61888758527643,11.679280332506988,Midwest,Luxury,Total Loss,7930.758599485129
57.0,12.0,20.84051567219861,12.90079740659462,650.0,75.63564098097234,6.803643860298122,Northeast,Sedan,Total Loss,7698.232239864814
34.0,4.0,23.295426607994624,52.531533755166805,633.0,61.22055816619084,12.349073355187235,Northeast,Sedan,Moderate Damage,10379.563525492218
62.0,10.0,33.36044332970973,40.190516163662025,750.0,71.11675872677394,10.408307956770305,South,Sedan,Moderate Damage,11929.51549146868
43.0,3.0,14.70190364218304,23.02290804800551,629.0,42.46750730949215,11.132848728418562,South,Compact,Minor Damage,7172.439408378361
28.0,2.0,5.0,19.729434921157775,676.0,38.08794875262751,12.103527048776185,Northeast,SUV,Minor Damage,4648.942969912027
41.0,8.0,23.80164804308275,19.793093885454155,670.0,30.247614668763077,10.114183147367193,Northeast,Compact,Total Loss,7996.549295982924
62.0,13.0,30.779776859331072,30.16982044073893,743.0,79.91358466307643,12.985826507795473,Midwest,SUV,Major Damage,10774.197826853664
42.0,3.0,12.427259491825208,10.0,718.0,60.402385486386905,11.653778070596147,Northeast,Sedan,Minor Damage,5574.433375538685
35.0,2.0,15.821001150410998,47.07181165291099,681.0,43.59524738519703,13.8910738735463,South,Compact,Moderate Damage,8844.171951633185
58.0,10.0,26.20436866897849,27.441039800579908,737.0,42.98212422232605,9.885301624112033,South,Compact,Total Loss,9649.071024995967
41.0,6.0,30.458287602612288,54.516947782678585,705.0,52.86365946535768,7.740320988264163,South,Compact,Moderate Damage,11673.606987712734
38.0,3.0,44.141406083341465,55.986462188951215,830.0,99.78585812876622,9.164525886247446,West,Sedan,Minor Damage,13524.241034773502
70.0,10.0,26.62058882209789,20.519269689432583,699.0,41.21021010866957,17.770627075407113,Northeast,Luxury,Major Damage,10030.895575354467
49.0,5.0,46.68593067638391,69.16533389046396,599.0,56.638927700054424,15.823866104826987,West,Sedan,Major Damage,16108.712965315377
47.0,10.0,17.012412443698484,29.211003102266538,832.0,97.90638040637882,16.853516530396437,Midwest,SUV,Moderate Damage,7846.080027996008
43.0,10.0,39.3986688189915,62.48179411365952,711.0,70.53030834473412,17.13085583268088,South,Truck,Minor Damage,13914.61524775851
45.0,7.0,14.498844075723655,20.847952633877654,706.0,69.8398705820232,10.13472777130719,West,Truck,Major Damage,6829.0310163514405
53.0,8.0,18.10319224597165,26.125312769863314,646.0,35.150720424352,13.183247741633851,Midwest,Sedan,Minor Damage,8373.085052025657
41.0,4.0,15.38142929991807,23.389615244560915,706.0,97.46829848533105,12.303356011391848,West,Sedan,Minor Damage,7063.967514837379
34.0,6.0,39.26285280471927,37.33369203845958,757.0,49.6254561647342,14.638154102365688,South,SUV,Moderate Damage,11338.0771363438
37.0,5.0,9.121444725259515,20.623259281177887,680.0,76.73756202974613,10.843327019076131,South,Sedan,Major Damage,5704.160626760062
29.0,3.0,34.90674310996438,40.03131980720554,813.0,124.55918396903797,12.371896628364016,South,Luxury,Moderate Damage,10526.8144667802
43.0,5.0,52.266089201048544,58.23376930127304,684.0,79.09286806072323,12.289085910478743,Northeast,SUV,Major Damage,15512.842072021094
46.0,2.0,5.0,11.830682470888796,716.0,65.29990172346466,14.12904959966279,West,Sedan,Total Loss,4887.680837662674
49.0,9.0,37.282571381284214,43.927359858270925,703.0,66.86088076272655,14.622868884286396,Midwest,SUV,Moderate Damage,12381.146217961466
34.0,2.0,44.626902807297775,57.62124275216031,788.0,51.69204646344083,12.3746841293608,Midwest,Sedan,Total Loss,13707.101944501512
33.0,5.0,31.080630073548885,26.830649159925542,734.0,103.54589362101936,12.495963136263232,West,Sedan,Total Loss,9227.945522232958
43.0,3.0,33.45850960796612,19.9145736902271,805.0,95.76362513021377,12.903592082994818,West,SUV,Major Damage,9429.532138487957
50.0,5.0,25.53648974045783,39.19717781453533,641.0,70.0008540532543,18.58620568249217,Northeast,Sedan,Moderate Damage,10573.902828293805
51.0,6.0,21.535284635842707,22.037418812390527,798.0,71.50371441946105,5.080008834732273,Midwest,Luxury,Minor Damage,7984.2864212359555
54.0,10.0,26.84015308458231,34.086710346399464,725.0,64.99846885931116,8.121281355128769,South,Sedan,Total Loss,10055.991824277522
55.0,12.0,14.686533334645365,15.861935001471139,651.0,49.7305275589576,14.694718385783768,South,SUV,Moderate Damage,7107.3027599590905
20.0,2.0,30.64155024985331,47.836029812912614,708.0,46.92631206912371,13.079137595356364,West,Sedan,Minor Damage,10304.093362394915
47.0,4.0,38.67828342142593,38.99322890229361,616.0,31.819743139837392,13.050998200603507,West,Sedan,Minor Damage,12305.475780412466
44.0,5.0,25.281670331405945,45.010746547108525,722.0,38.386664490957216,14.669981994853426,Midwest,Compact,Moderate Damage,10440.859823350911
50.0,9.0,42.11612867405746,39.98519557208005,534.0,62.949248318089765,12.855971572495053,South,SUV,Moderate Damage,13134.634236187398
18.0,1.0,41.788176352628795,42.90995119221007,621.0,46.21549691533605,9.762870086203105,Midwest,Sedan,Minor Damage,11588.094300426203
61.0,15.0,29.254506946590595,49.97126258905483,768.0,47.014865672239736,14.515236560433035,South,Truck,Minor Damage,12037.757963123802
24.0,0.0,53.324111825156535,61.758779099112274,593.0,32.47228982483763,12.083548651996312,Northeast,SUV,Minor Damage,15255.40781800237
61.0,15.0,34.95493416536617,31.104830547387063,771.0,77.67067278444543,10.209691284441787,South,Sedan,Minor Damage,11269.868850706935
29.0,6.0,26.74538333717768,33.37497728946059,698.0,58.68950695649071,14.761442498311645,Northeast,Compact,Moderate Damage,9014.84174619129
28.0,5.0,11.66998026038705,21.938504353388918,741.0,102.24119605728954,14.604135433127999,South,SUV,Major Damage,5713.680773157371
21.0,2.0,28.218771965645406,37.47560954806609,850.0,102.6028209425199,12.859065966403168,Midwest,Sedan,Moderate Damage,8872.341207852176
65.0,15.0,16.703422166328817,12.878321881424075,814.0,107.24799586267054,18.86847661597823,Northeast,Compact,Total Loss,7404.490990862704
44.0,13.0,34.892636213606515,43.233177732805004,718.0,24.866867966157052,17.307306939081137,Midwest,SUV,Major Damage,11694.232324142406
37.0,7.0,33.87054189597161,39.487751912206974,671.0,52.70691339356877,16.007428776215207,Northeast,Compact,Major Damage,11042.787156777682
42.0,3.0,32.560809286885984,37.72188510413808,725.0,65.16369729295934,22.26546229123499,South,Compact,Total Loss,11063.50875864482
49.0,7.0,29.04113290555176,43.09585519607461,656.0,99.23383418944418,11.414146392009135,South,Truck,Minor Damage,11122.19201131896
36.0,2.0,18.89601758148673,16.56243449722524,797.0,40.26971540476549,10.140798682735625,Midwest,Sedan,Minor Damage,6588.917364069419
41.0,8.0,33.132121252119155,37.54066204914061,678.0,73.7019970924623,15.441452397213435,Midwest,Compact,Total Loss,10933.107461679458
28.0,5.0,38.22314884949011,52.335990681813385,800.0,73.90716370775753,10.989462808022875,South,Compact,Minor Damage,11920.088152169159
46.0,1.0,30.823806021815646,33.327216552413105,683.0,63.624411302041274,12.047710862591291,Northeast,Sedan,Moderate Damage,10509.940999030177
43.0,7.0,19.157183773218414,20.467638289475083,749.0,41.40383111053366,8.056320136998782,Midwest,Truck,Major Damage,7259.396632565737
43.0,10.0,33.7364537823074,33.77131556411587,550.0,63.222846680367155,14.42663783085251,South,Compact,Minor Damage,11022.839258246691
55.0,7.0,24.84591400645128,28.53350015711461,622.0,94.86649775312168,6.115971017849561,South,Compact,Minor Damage,9563.466388983099
32.0,3.0,8.015384341108003,32.88289520834246,632.0,48.632673156356375,11.614247115362522,Northeast,Truck,Total Loss,6414.29544571766
42.0,2.0,23.34902930493316,27.4345219942909,726.0,27.29144845298257,11.938577049936974,Northeast,Sedan,Moderate Damage,8613.58058153167
57.0,7.0,19.075600997137798,21.967527681654346,850.0,95.33993905755622,10.255844630320674,South,Sedan,Minor Damage,7920.138479861034
49.0,10.0,47.13904249703218,55.02420092575465,634.0,29.877582561446438,4.971140965354,South,Sedan,Moderate Damage,14629.070972749048
52.0,8.0,16.28289352322082,10.0,725.0,75.90893983527798,4.941475624902198,South,Luxury,Minor Damage,6395.970919105678
63.0,10.0,32.87312822618401,43.887815146413075,612.0,22.498376327050778,9.0153103733128,South,Compact,Total Loss,12443.377204973467
19.0,3.0,11.867847942033379,10.0,778.0,65.17579494623874,14.156201315048257,South,SUV,Minor Damage,4283.082224181213
41.0,3.0,26.12468395953948,29.108615713747863,573.0,37.673081208031476,13.155699445767775,West,Luxury,Minor Damage,9435.284337174946
43.0,8.0,13.641819422188805,20.885341080759247,669.0,99.81835296887567,11.934258564675435,South,Sedan,Minor Damage,6707.456663905947
35.0,5.0,48.145405688642256,49.217311646187,660.0,51.05731295878806,8.461646055930089,South,Sedan,Moderate Damage,13725.73693638955
38.0,6.0,35.31941664798373,29.13098427638689,714.0,56.21128810489044,13.36452888504443,Northeast,SUV,Moderate Damage,10344.504461434622
70.0,14.0,21.012795249894673,29.109880197108733,731.0,49.591950272278474,4.803882887844327,South,Truck,Total Loss,9428.806775449008
51.0,10.0,18.764003091863337,14.009854283211876,682.0,69.48952223297843,2.413802070512089,Midwest,Sedan,Minor Damage,7031.7338581992535
54.0,12.0,25.6720624892005,32.34649864263736,784.0,67.87123645204792,11.02771379513998,South,Luxury,Major Damage,9666.222109669563
31.0,7.0,17.0586125479763,29.79539820342324,653.0,87.90236005042864,9.815794479611885,West,Sedan,Moderate Damage,7326.818600460601
35.0,7.0,33.52498779811389,44.96412806385688,657.0,56.287757430770625,16.052685190589834,Midwest,SUV,Minor Damage,11358.19554459038
43.0,5.0,29.15652547736843,47.52484141067879,826.0,88.9104301648174,12.631935111091337,West,Luxury,Minor Damage,10914.264512236852
42.0,3.0,46.171368828645804,38.797755435489485,681.0,57.75657282869097,18.602941239999403,Northeast,SUV,Minor Damage,13187.599290136015
45.0,11.0,17.939657439990306,24.558244229805474,642.0,63.7301491193027,9.80713972521816,South,Sedan,Total Loss,7701.786647513438
35.0,7.0,15.683756531321247,27.808108835743123,628.0,68.0015973932869,13.947089166088645,South,Sedan,Major Damage,7314.889415709853
39.0,3.0,26.82887331814703,59.94563389394176,700.0,69.41997212528237,10.99089148233748,Midwest,Luxury,Moderate Damage,11599.753996295833
37.0,9.0,20.429637871799095,17.079747979751723,829.0,58.39126452840588,17.52687889652455,South,Sedan,Minor Damage,6925.997491563116
56.0,16.0,21.30123685122659,24.221859398314393,701.0,78.38781362163286,11.183798211503682,Midwest,SUV,Minor Damage,8570.529234836733
42.0,7.0,31.922930370870098,34.916192990477256,651.0,76.3369101161017,15.41762712058306,South,SUV,Major Damage,10660.175672883272
56.0,5.0,26.40875106111404,36.4210771374936,658.0,63.305061555501986,7.689524141903359,Northeast,SUV,Major Damage,10476.236933714179
42.0,14.0,28.53483533067126,37.12567685476263,690.0,66.100568318642,10.339149427471822,South,Luxury,Minor Damage,10018.758183668495
67.0,4.0,39.299428162617886,60.41263637286585,704.0,64.7991599110182,11.663826352290133,Northeast,Sedan,Moderate Damage,14901.520793029204
45.0,5.0,39.815114738749564,43.81752682798684,663.0,43.75083458314247,17.0536701598512,Northeast,Sedan,Moderate Damage,12753.011111047661
61.0,12.0,7.210064860392073,15.659268663449105,722.0,69.67090593828692,3.2112522359678444,Northeast,Luxury,Moderate Damage,5840.532528033935
26.0,0.0,40.94111433367536,63.528697229937514,646.0,62.42480310578396,10.669422214216883,Northeast,Sedan,Moderate Damage,13498.198483801727
58.0,15.0,27.37962472749722,35.462730005802605,664.0,90.23317762584273,10.534079494290797,Midwest,SUV,Major Damage,10554.31409694606
27.0,3.0,25.320740938800284,34.7620112231973,850.0,127.06694405435803,3.6921059104224785,South,Sedan,Total Loss,8276.37468643639
49.0,6.0,23.408993887330798,37.023606745071916,800.0,99.83738242618807,10.143856957012739,Northeast,Truck,Minor Damage,9486.83404663069
64.0,22.0,10.933185981917518,31.95301930514858,684.0,24.834357032179668,5.837331475234825,South,SUV,Minor Damage,7844.152728580384
35.0,9.0,30.039336532617796,33.590714515515735,620.0,36.18508496955287,2.677346087850431,West,Sedan,Minor Damage,9635.09129333019
27.0,1.0,45.45446153065309,49.62660714933213,790.0,86.0282735441702,10.950748686018708,South,Compact,Moderate Damage,12817.066518695001
48.0,8.0,31.29362002763878,29.834811425994374,648.0,20.0,10.815419516784567,West,Compact,Major Damage,10335.21340614498
43.0,6.0,13.590172001979514,18.180806127773227,850.0,107.87354718873112,11.02018566816267,South,Compact,Major Damage,6128.494932222852
42.0,6.0,44.429134993154214,59.35792118483213,767.0,65.64666275720748,13.011432983593407,West,Sedan,Total Loss,14214.28976834954
20.0,2.0,29.45418582280814,38.709999525237855,689.0,55.96006545808704,8.482412707145205,Northeast,Compact,Major Damage,9318.988153118878
48.0,13.0,48.80850345307143,62.86386314974499,704.0,105.05328046348086,19.163424053783682,South,Sedan,Moderate Damage,15626.470171284906
53.0,5.0,37.38331042542302,57.62504147086594,608.0,46.88456528625782,11.866823967473987,Midwest,Sedan,Total Loss,13873.170480669576
51.0,5.0,13.266057207316095,20.84597426121004,725.0,66.93639536990347,17.145721852245938,West,SUV,Moderate Damage,7111.229568300366
52.0,3.0,46.17097119977065,45.01032926682017,773.0,41.79535926554739,5.280403034045152,West,SUV,Major Damage,13667.48209716234
47.0,7.0,41.83803638145814,46.73699032812011,838.0,62.01774235760652,8.661881399632502,South,Truck,Major Damage,12800.21171845914
50.0,6.0,20.396321609073073,37.854243648836324,612.0,39.73499898372359,14.745259220176921,Northeast,SUV,Moderate Damage,9642.41921377229
18.0,7.0,51.43533464799408,65.0442062611443,648.0,64.46799049606803,11.093742897288267,South,Sedan,Moderate Damage,14695.180270522862
44.0,5.0,39.23656161539947,43.440797901231186,721.0,70.71430215818812,7.707282450508134,Northeast,Sedan,Total Loss,12236.430135671118
33.0,3.0,8.364378578806487,10.0,595.0,41.93634178879793,4.645480405423675,South,Compact,Moderate Damage,4585.793796956565
56.0,5.0,33.04644047084883,44.88230367034197,701.0,90.05481634508136,14.932814688961459,Northeast,Sedan,Moderate Damage,12243.870731478719
52.0,9.0,36.813110233716,34.15871410581988,712.0,75.63521573546461,14.60640901979542,South,Compact,Minor Damage,11660.823889017876
30.0,3.0,46.5380975490191,36.97423059909113,843.0,67.1835364006262,12.973282765676913,West,Truck,Major Damage,12031.985149422078
57.0,10.0,33.759276893779344,34.73723955656377,670.0,35.58854607169615,10.016375236856334,Northeast,Compact,Minor Damage,11453.280079513412
47.0,2.0,28.92836476340916,42.766367235632615,818.0,120.89211703563794,7.547639889480781,South,Sedan,Major Damage,10633.255090599003
41.0,3.0,18.98919560853018,20.2493491557698,815.0,97.04013603739855,11.788073840413192,Northeast,SUV,Moderate Damage,7138.029119751442
62.0,20.0,43.274922606969085,63.51333184405527,727.0,60.47122808171813,6.738725585418399,South,Truck,Moderate Damage,15086.773078205246
41.0,7.0,31.455035454952004,43.337876889761105,756.0,48.19922308382307,8.99366367774164,South,Compact,Minor Damage,10843.12706136723
59.0,7.0,38.44072260288981,38.537975986243566,603.0,38.01168240550111,17.045002325598198,Northeast,Sedan,Minor Damage,12914.27152747291
41.0,6.0,24.894827057531455,36.9214832653848,838.0,80.0221112210351,4.596656947474323,West,SUV,Minor Damage,9086.859143547359
42.0,12.0,38.32822505642356,59.11106824735144,671.0,65.15627933959523,14.71011130760147,South,Luxury,Minor Damage,13423.872000941687
39.0,7.0,23.574360817733577,45.665691538179544,766.0,103.37365685078778,17.97678380579665,Northeast,Sedan,Major Damage,9951.829040859317
35.0,5.0,57.82376709440423,54.3657834905365,613.0,46.87312657483746,15.265038877530614,South,Sedan,Total Loss,15853.45371534182
18.0,2.0,20.36491798016756,34.936218549200866,714.0,74.47804761173431,13.592851513705936,Northeast,Luxury,Minor Damage,7631.456468803853
44.0,5.0,35.760927225023735,46.92161057690504,764.0,93.48226294147862,10.145708615315504,Northeast,SUV,Moderate Damage,11968.51064528885
39.0,10.0,43.574998067929144,66.67419827626959,701.0,88.45273397426494,9.41644778226395,Northeast,Luxury,Minor Damage,14503.596766847537
51.0,7.0,17.98751665245854,15.307395903609109,771.0,96.1173631755963,3.007476535746717,Northeast,Compact,Total Loss,6900.906083551178
50.0,8.0,28.37019391308327,44.193261076447754,659.0,71.7115474966683,12.148026721069257,Midwest,SUV,Major Damage,11156.690641105042
26.0,1.0,37.315523088967865,49.685537382012754,790.0,70.03314919054034,10.391038205083625,Midwest,Compact,Moderate Damage,11536.94740903329
49.0,6.0,30.165952672936974,31.324023694351087,708.0,99.18814384788578,9.207862365272373,South,Compact,Minor Damage,10205.011355620443
53.0,13.0,20.104502468013862,31.042576543990506,729.0,68.10138544596347,11.919675884483947,Midwest,SUV,Minor Damage,8794.073390833419
